Date,Open,High,Low,Close,Adj Close,Volume
1973-05-02,0.000000,0.351563,0.351563,0.351563,0.199143,947200
1973-05-03,0.000000,0.359375,0.351563,0.351563,0.199143,1497600
1973-05-04,0.000000,0.384766,0.376953,0.376953,0.213525,2316800
1973-05-07,0.000000,0.378906,0.371094,0.371094,0.210206,793600
1973-05-08,0.000000,0.382813,0.375000,0.375000,0.212419,1331200
1973-05-09,0.000000,0.378906,0.371094,0.371094,0.210206,1049600
1973-05-10,0.000000,0.375000,0.367188,0.367188,0.207994,1292800
1973-05-11,0.000000,0.353516,0.345703,0.345703,0.195823,1100800
1973-05-14,0.000000,0.332031,0.324219,0.324219,0.183654,2355200
1973-05-15,0.000000,0.347656,0.339844,0.339844,0.192505,1395200
1973-05-16,0.000000,0.363281,0.355469,0.355469,0.201355,1344000
1973-05-17,0.000000,0.355469,0.347656,0.347656,0.196930,2726400
1973-05-18,0.000000,0.335938,0.328125,0.328125,0.185866,1459200
1973-05-21,0.000000,0.332031,0.324219,0.324219,0.183654,1766400
1973-05-22,0.000000,0.343750,0.335938,0.335938,0.190292,1702400
1973-05-23,0.000000,0.343750,0.335938,0.335938,0.190292,1472000
1973-05-24,0.000000,0.359375,0.351563,0.351563,0.199143,1216000
1973-05-25,0.000000,0.375000,0.367188,0.367188,0.207994,2009600
1973-05-29,0.000000,0.375000,0.367188,0.367188,0.207994,844800
1973-05-30,0.000000,0.357422,0.349609,0.349609,0.198036,1766400
1973-05-31,0.000000,0.359375,0.351563,0.351563,0.199143,1331200
1973-06-01,0.000000,0.355469,0.347656,0.347656,0.196930,1024000
1973-06-04,0.000000,0.333984,0.326172,0.326172,0.184760,1676800
1973-06-05,0.000000,0.357422,0.349609,0.349609,0.198036,2265600
1973-06-06,0.000000,0.359375,0.351563,0.351563,0.199143,3340800
1973-06-07,0.000000,0.369141,0.361328,0.361328,0.204674,1254400
1973-06-08,0.000000,0.378906,0.371094,0.371094,0.210206,1497600
1973-06-11,0.000000,0.367188,0.359375,0.359375,0.203568,729600
1973-06-12,0.000000,0.382813,0.375000,0.375000,0.212419,793600
1973-06-13,0.000000,0.384766,0.376953,0.376953,0.213525,755200
1973-06-14,0.000000,0.390625,0.382813,0.382813,0.216844,1280000
1973-06-15,0.000000,0.390625,0.382813,0.382813,0.216844,3020800
1973-06-18,0.000000,0.382813,0.375000,0.375000,0.212419,896000
1973-06-19,0.000000,0.371094,0.363281,0.363281,0.205780,2534400
1973-06-20,0.000000,0.369141,0.361328,0.361328,0.204674,819200
1973-06-21,0.000000,0.359375,0.351563,0.351563,0.199143,1536000
1973-06-22,0.000000,0.367188,0.359375,0.359375,0.203568,1612800
1973-06-25,0.000000,0.361328,0.353516,0.353516,0.200249,627200
1973-06-26,0.000000,0.367188,0.359375,0.359375,0.203568,1702400
1973-06-27,0.000000,0.371094,0.363281,0.363281,0.205780,294400
1973-06-28,0.000000,0.375000,0.367188,0.367188,0.207994,204800
1973-06-29,0.000000,0.373047,0.365234,0.365234,0.206887,832000
1973-07-02,0.000000,0.339844,0.332031,0.332031,0.188079,1792000
1973-07-03,0.000000,0.355469,0.347656,0.347656,0.196930,1408000
1973-07-05,0.000000,0.369141,0.361328,0.361328,0.204674,1241600
1973-07-06,0.000000,0.369141,0.361328,0.361328,0.204674,742400
1973-07-09,0.000000,0.376953,0.369141,0.369141,0.209100,1523200
1973-07-10,0.000000,0.382813,0.375000,0.375000,0.212419,2112000
1973-07-11,0.000000,0.384766,0.376953,0.376953,0.213525,1395200
1973-07-12,0.000000,0.386719,0.378906,0.378906,0.214631,320000
1973-07-13,0.000000,0.382813,0.375000,0.375000,0.212419,716800
1973-07-16,0.000000,0.382813,0.375000,0.375000,0.212419,652800
1973-07-17,0.000000,0.384766,0.376953,0.376953,0.213525,844800
1973-07-18,0.000000,0.390625,0.382813,0.382813,0.216844,1152000
1973-07-19,0.000000,0.394531,0.386719,0.386719,0.219057,716800
1973-07-20,0.000000,0.390625,0.382813,0.382813,0.216844,550400
